Name:;Data 8199 2391 4/19/2024 14:37:37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Owner:;VLIR-UOS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Comments:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Acquisition Date:;4/19/2024 2:37:37 PM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
&Instrument:;34972A;Address:;USB0::2391::8199::MY57007646::0::INSTR;Modules:;1;Slot1:;34901A;;;;;;;;;;;;;;;;;;;;;;;;;;
Total Channels:;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Channel;Name;Function;Range;Resolution;AdvSettings;Scale;Gain;Offset;Label;Test;Low;High;HWAlarm;;;;;;;;;;;;;;;;;;;;
642;4/19/2024 14:58:59:217;104.824;0;103.425;0;102.52;0;102.737;0;104.769;0;84.401;0;105.38;0;104.1;0;103.947;0;17.197;0;55.676;0;92.743;0;90.832;0;88.866;0;97.062;0;16.991;0
643;4/19/2024 14:59:01:217;104.558;0;103.54;0;102.873;0;102.952;0;104.842;0;84.514;0;105.596;0;104.363;0;104.21;0;17.217;0;55.808;0;92.771;0;91.226;0;89.024;0;97.09;0;17.002;0
644;4/19/2024 14:59:03:217;103.979;0;103.692;0;103.144;0;103.121;0;104.804;0;84.685;0;105.615;0;104.643;0;104.419;0;17.209;0;55.965;0;92.73;0;91.504;0;89.302;0;97.342;0;17.015;0
645;4/19/2024 14:59:05:217;103.707;0;103.925;0;103.399;0;103.293;0;104.854;0;85.194;0;105.497;0;104.793;0;104.689;0;17.217;0;56.006;0;92.73;0;91.799;0;89.447;0;97.466;0;16.988;0
646;4/19/2024 14:59:07:217;103.638;0;104.155;0;103.601;0;103.51;0;105.002;0;85.339;0;105.487;0;105.034;0;104.99;0;17.218;0;56.075;0;92.944;0;91.998;0;89.553;0;97.372;0;16.988;0
647;4/19/2024 14:59:09:217;104.198;0;104.395;0;103.843;0;103.749;0;105.206;0;85.931;0;105.506;0;105.184;0;105.409;0;17.2;0;56.183;0;93.179;0;92.003;0;89.777;0;96.893;0;16.972;0
648;4/19/2024 14:59:11:217;104.823;0;104.642;0;104.12;0;103.989;0;105.505;0;86.534;0;105.415;0;105.389;0;105.594;0;17.219;0;56.327;0;93.846;0;92.057;0;89.825;0;96.783;0;16.969;0
649;4/19/2024 14:59:13:217;104.695;0;104.939;0;104.384;0;104.194;0;104.834;0;87.199;0;105.331;0;105.755;0;105.66;0;17.206;0;56.488;0;94.732;0;92.154;0;89.93;0;97.369;0;16.953;0
650;4/19/2024 14:59:15:217;104.608;0;105.2;0;104.642;0;104.409;0;104.808;0;87.792;0;105.315;0;106.09;0;105.755;0;17.204;0;56.613;0;95.379;0;92.271;0;90.042;0;98.067;0;16.956;0
651;4/19/2024 14:59:17:217;104.59;0;105.331;0;104.737;0;104.594;0;105.223;0;88.22;0;105.39;0;106.252;0;105.845;0;17.188;0;56.723;0;95.706;0;92.497;0;90.276;0;98.747;0;16.964;0
652;4/19/2024 14:59:19:217;104.793;0;105.457;0;104.683;0;104.719;0;105.637;0;88.214;0;105.463;0;106.349;0;105.883;0;17.173;0;57.233;0;95.858;0;92.831;0;90.528;0;99.333;0;16.974;0
653;4/19/2024 14:59:21:217;105.336;0;105.932;0;104.817;0;104.976;0;105.921;0;88.38;0;105.409;0;106.557;0;105.897;0;17.194;0;57.473;0;96.031;0;93.03;0;90.732;0;99.944;0;16.974;0
654;4/19/2024 14:59:23:217;105.403;0;106.393;0;105.1;0;105.206;0;106.263;0;88.217;0;105.424;0;106.838;0;106.179;0;17.203;0;57.414;0;96.161;0;92.994;0;90.962;0;100.382;0;17.004;0
655;4/19/2024 14:59:25:217;105.336;0;106.442;0;105.429;0;105.447;0;106.538;0;88.357;0;105.611;0;107.074;0;106.486;0;17.195;0;57.342;0;96.255;0;92.966;0;91.113;0;100.715;0;17.015;0
656;4/19/2024 14:59:27:217;105.321;0;106.41;0;105.675;0;107.486;0;106.836;0;88.612;0;105.876;0;107.328;0;106.761;0;17.218;0;57.302;0;96.288;0;93.032;0;91.304;0;101.098;0;17.017;0
657;4/19/2024 14:59:29:217;105.305;0;106.478;0;105.745;0;107.911;0;107.197;0;88.765;0;106.138;0;107.54;0;106.918;0;17.199;0;57.318;0;96.337;0;93.18;0;91.581;0;101.339;0;17.012;0
658;4/19/2024 14:59:31:217;105.928;0;106.593;0;105.96;0;107.304;0;107.381;0;89.032;0;106.386;0;107.714;0;106.877;0;17.199;0;57.366;0;96.416;0;93.49;0;91.77;0;101.341;0;17.007;0
659;4/19/2024 14:59:33:217;107.001;0;106.798;0;106.276;0;106.976;0;107.54;0;89.282;0;106.565;0;107.866;0;106.551;0;17.207;0;57.42;0;96.408;0;93.949;0;92.007;0;101.176;0;16.999;0
660;4/19/2024 14:59:35:217;107.168;0;107.072;0;106.523;0;106.928;0;107.764;0;89.485;0;106.815;0;108;0;106.697;0;17.201;0;57.451;0;96.528;0;94.333;0;92.147;0;100.794;0;17.023;0
661;4/19/2024 14:59:37:217;106.94;0;107.46;0;106.771;0;107.266;0;107.968;0;89.875;0;107.221;0;108.063;0;107.052;0;17.206;0;57.465;0;96.62;0;94.705;0;92.269;0;100.641;0;17.01;0
662;4/19/2024 14:59:39:217;106.947;0;108.492;0;106.993;0;107.696;0;108.417;0;90.259;0;107.544;0;108.184;0;107.394;0;17.177;0;57.58;0;96.729;0;94.843;0;92.379;0;100.775;0;16.984;0
663;4/19/2024 14:59:41:217;107.316;0;108.851;0;107.146;0;107.639;0;108.785;0;90.508;0;107.797;0;108.318;0;107.523;0;17.197;0;57.738;0;97.03;0;94.654;0;92.517;0;101.359;0;16.99;0
664;4/19/2024 14:59:43:217;107.672;0;108.776;0;107.465;0;107.573;0;108.986;0;90.746;0;108.046;0;108.48;0;107.566;0;17.206;0;57.79;0;97.399;0;94.489;0;92.431;0;102.058;0;16.979;0
665;4/19/2024 14:59:45:217;109.142;0;108.807;0;107.701;0;107.691;0;109.063;0;91.07;0;108.248;0;108.662;0;107.604;0;17.203;0;57.831;0;97.605;0;94.56;0;92.545;0;102.622;0;16.977;0
666;4/19/2024 14:59:47:217;109.07;0;108.861;0;107.936;0;107.865;0;109.17;0;91.307;0;108.404;0;108.954;0;108.058;0;17.185;0;58.163;0;97.628;0;94.565;0;92.754;0;103.04;0;16.979;0
667;4/19/2024 14:59:49:217;108.85;0;108.935;0;108.236;0;108.077;0;109.369;0;91.537;0;108.703;0;109.702;0;108.662;0;17.199;0;58.612;0;97.758;0;94.784;0;92.874;0;103.393;0;16.982;0
668;4/19/2024 14:59:51:217;108.707;0;109.046;0;108.554;0;108.257;0;109.607;0;91.601;0;108.953;0;111.143;0;109.091;0;17.202;0;58.793;0;97.837;0;95.052;0;92.976;0;103.688;0;16.987;0
669;4/19/2024 14:59:53:217;108.86;0;109.158;0;108.77;0;108.431;0;109.772;0;92.008;0;109.252;0;111.716;0;109.448;0;17.211;0;58.921;0;97.776;0;95.169;0;93.206;0;103.886;0;16.996;0
670;4/19/2024 14:59:55:217;109.152;0;109.342;0;108.803;0;108.636;0;109.918;0;92.244;0;109.556;0;111.986;0;109.734;0;17.216;0;59.056;0;97.758;0;95.314;0;93.359;0;104.052;0;17.001;0
671;4/19/2024 14:59:57:217;109.104;0;110.625;0;108.956;0;108.859;0;110.053;0;92.203;0;109.807;0;113.004;0;110.002;0;17.224;0;59.18;0;97.923;0;95.507;0;93.532;0;104.257;0;17.036;0
672;4/19/2024 14:59:59:217;109.012;0;110.876;0;109.251;0;108.997;0;110.205;0;92.574;0;109.907;0;113.004;0;110.222;0;17.211;0;59.187;0;97.921;0;95.66;0;93.68;0;104.493;0;17.02;0
673;4/19/2024 15:00:01:217;108.989;0;111.29;0;109.514;0;109.089;0;110.42;0;92.75;0;109.963;0;112.642;0;110.419;0;17.225;0;59.106;0;97.946;0;95.752;0;93.817;0;104.638;0;17.017;0
674;4/19/2024 15:00:03:217;109.591;0;111.217;0;109.564;0;109.351;0;110.714;0;93.207;0;110.218;0;112.231;0;110.663;0;17.225;0;59.129;0;98.173;0;95.798;0;93.912;0;104.927;0;17.03;0
675;4/19/2024 15:00:05:217;110.124;0;111.728;0;109.621;0;109.627;0;111.016;0;93.136;0;110.612;0;111.947;0;111.039;0;17.204;0;59.267;0;98.433;0;95.844;0;94.08;0;105.124;0;17.03;0
676;4/19/2024 15:00:07:217;109.919;0;111.465;0;109.897;0;109.881;0;111.266;0;93.189;0;111.184;0;111.857;0;111.297;0;17.196;0;59.369;0;98.694;0;96.073;0;94.22;0;105.172;0;17.025;0
677;4/19/2024 15:00:09:217;110.121;0;111.217;0;110.17;0;110.109;0;111.393;0;93.705;0;111.524;0;111.822;0;111.408;0;17.211;0;59.343;0;98.794;0;96.61;0;94.339;0;105.279;0;17.001;0
678;4/19/2024 15:00:11:217;110.508;0;111.421;0;110.303;0;110.262;0;111.516;0;94.086;0;111.691;0;111.849;0;111.577;0;17.213;0;59.283;0;98.979;0;97.155;0;94.533;0;105.366;0;17.014;0
679;4/19/2024 15:00:13:217;110.733;0;111.518;0;110.389;0;110.475;0;112.046;0;94.583;0;111.615;0;111.992;0;111.787;0;17.2;0;59.288;0;99.335;0;97.55;0;94.769;0;105.414;0;16.992;0
680;4/19/2024 15:00:15:217;110.753;0;111.644;0;110.668;0;110.659;0;112.726;0;94.853;0;111.571;0;112.113;0;111.977;0;17.191;0;59.396;0;99.568;0;97.764;0;94.97;0;105.632;0;16.995;0
681;4/19/2024 15:00:17:217;110.863;0;111.748;0;111.12;0;110.844;0;112.576;0;95.235;0;111.671;0;112.285;0;112.195;0;17.191;0;59.559;0;99.929;0;97.82;0;94.939;0;105.942;0;17.003;0
682;4/19/2024 15:00:19:217;111.489;0;111.832;0;111.244;0;111.059;0;112.536;0;95.013;0;111.871;0;112.473;0;112.416;0;17.197;0;59.614;0;100.183;0;97.879;0;95.097;0;106.159;0;16.981;0
683;4/19/2024 15:00:21:217;112.152;0;112.466;0;111.415;0;111.237;0;113.396;0;94.856;0;112.094;0;113.074;0;112.551;0;17.199;0;59.631;0;100.352;0;98.032;0;95.174;0;106.451;0;17.002;0
684;4/19/2024 15:00:23:217;112.394;0;113.269;0;111.387;0;111.536;0;114.467;0;94.92;0;112.296;0;113.344;0;112.554;0;17.191;0;59.669;0;100.318;0;98.011;0;95.212;0;106.743;0;17.008;0
685;4/19/2024 15:00:25:217;112.368;0;113.292;0;111.485;0;111.732;0;114.236;0;94.813;0;112.513;0;113.664;0;112.527;0;17.221;0;59.687;0;100.39;0;97.919;0;95.33;0;107.17;0;17.025;0
686;4/19/2024 15:00:27:217;112.209;0;113.21;0;111.635;0;112.163;0;113.649;0;95.035;0;112.75;0;114.147;0;112.673;0;17.221;0;59.738;0;100.708;0;97.985;0;95.549;0;107.587;0;17.04;0
687;4/19/2024 15:00:29:217;112.214;0;113.236;0;111.959;0;112.718;0;113.54;0;95.146;0;112.937;0;114.332;0;113.03;0;17.231;0;59.884;0;100.874;0;98.253;0;95.727;0;107.853;0;17.025;0
688;4/19/2024 15:00:31:217;112.317;0;113.358;0;112.31;0;112.635;0;113.636;0;95.038;0;113.07;0;114.354;0;113.141;0;17.212;0;60.053;0;101.212;0;98.729;0;95.959;0;108.065;0;17.056;0
689;4/19/2024 15:00:33:217;112.449;0;113.485;0;112.654;0;112.705;0;113.814;0;95.142;0;113.114;0;114.292;0;113.219;0;17.233;0;60.191;0;101.632;0;99.215;0;96.262;0;108.349;0;17.043;0
690;4/19/2024 15:00:35:217;112.562;0;113.645;0;112.822;0;112.911;0;114.039;0;95.211;0;113.052;0;114.294;0;113.533;0;17.225;0;60.285;0;101.976;0;99.623;0;96.489;0;108.759;0;17.019;0
691;4/19/2024 15:00:37:217;112.936;0;113.952;0;113.204;0;113.053;0;114.364;0;95.247;0;113.075;0;114.514;0;113.825;0;17.204;0;60.324;0;102.188;0;100.212;0;96.736;0;109.069;0;17.03;0
692;4/19/2024 15:00:39:217;113.829;0;114.292;0;113.552;0;113.12;0;114.784;0;95.621;0;113.351;0;114.803;0;114.025;0;17.21;0;60.42;0;102.57;0;100.54;0;96.922;0;109.078;0;17.046;0
693;4/19/2024 15:00:41:217;113.868;0;114.417;0;113.788;0;113.424;0;115.011;0;95.624;0;113.772;0;114.818;0;114.218;0;17.205;0;60.601;0;103.428;0;100.773;0;97.146;0;108.658;0;17.027;0
694;4/19/2024 15:00:43:217;113.769;0;114.509;0;114.379;0;113.644;0;115.14;0;95.428;0;114.201;0;114.834;0;114.536;0;17.204;0;60.7;0;104.13;0;100.757;0;97.254;0;108.438;0;17.013;0
695;4/19/2024 15:00:45:217;113.798;0;114.733;0;114.86;0;113.863;0;115.699;0;95.382;0;114.604;0;115.373;0;114.747;0;17.185;0;60.829;0;104.565;0;100.624;0;97.611;0;108.705;0;17.026;0
696;4/19/2024 15:00:47:217;113.916;0;115.685;0;114.959;0;114.085;0;116.232;0;95.424;0;114.769;0;115.914;0;114.813;0;17.214;0;60.895;0;104.637;0;100.732;0;97.868;0;109.02;0;17.021;0
697;4/19/2024 15:00:49:217;114.086;0;115.635;0;115.052;0;114.255;0;116.161;0;95.369;0;115.358;0;115.966;0;114.694;0;17.208;0;60.937;0;104.622;0;101.057;0;98.166;0;109.512;0;17.021;0
698;4/19/2024 15:00:51:217;114.241;0;115.626;0;115.145;0;114.472;0;116.149;0;95.541;0;116.105;0;116.064;0;114.993;0;17.222;0;60.972;0;104.652;0;101.498;0;98.329;0;109.886;0;17.028;0
699;4/19/2024 15:00:53:217;114.368;0;115.726;0;115.245;0;114.735;0;116.159;0;95.283;0;116.325;0;116.611;0;115.246;0;17.201;0;60.974;0;104.586;0;101.928;0;98.613;0;109.723;0;17.031;0
700;4/19/2024 15:00:55:217;114.726;0;115.83;0;115.487;0;114.892;0;116.057;0;95.387;0;116.291;0;116.709;0;115.413;0;17.225;0;60.959;0;104.527;0;102.333;0;98.826;0;109.511;0;17.027;0
701;4/19/2024 15:00:57:217;114.971;0;115.978;0;115.353;0;115.031;0;116.148;0;95.76;0;116.225;0;118.31;0;115.636;0;17.218;0;60.979;0;104.493;0;102.627;0;98.807;0;110.269;0;17.022;0
702;4/19/2024 15:00:59:217;115.09;0;116.12;0;115.318;0;115.176;0;116.36;0;96.212;0;116.228;0;118.91;0;115.898;0;17.25;0;61.096;0;104.752;0;102.891;0;98.914;0;111.045;0;17.048;0
703;4/19/2024 15:01:01:217;115.462;0;116.542;0;115.565;0;115.411;0;116.545;0;96.345;0;116.337;0;118.506;0;116.152;0;17.226;0;61.133;0;105.065;0;103.173;0;99.155;0;111.501;0;17.074;0
704;4/19/2024 15:01:03:217;116.641;0;116.658;0;115.862;0;115.842;0;116.715;0;96.534;0;116.402;0;118.098;0;116.438;0;17.244;0;61.039;0;105.341;0;103.521;0;99.316;0;111.718;0;17.058;0
705;4/19/2024 15:01:05:217;116.478;0;116.761;0;116.118;0;116.778;0;116.567;0;96.81;0;117.897;0;117.958;0;116.742;0;17.261;0;60.881;0;105.59;0;103.675;0;99.426;0;111.91;0;17.05;0
706;4/19/2024 15:01:07:217;116.267;0;117.097;0;116.385;0;116.951;0;116.642;0;97.279;0;118.511;0;117.909;0;116.998;0;17.256;0;60.789;0;106.099;0;103.665;0;99.539;0;112.135;0;17.069;0
707;4/19/2024 15:01:09:217;116.7;0;117.318;0;116.617;0;116.85;0;116.995;0;97.902;0;118.548;0;117.845;0;117.189;0;17.257;0;61.074;0;106.384;0;103.724;0;99.672;0;112.244;0;17.048;0
708;4/19/2024 15:01:11:217;116.535;0;117.411;0;116.693;0;116.835;0;117.332;0;98.241;0;118.49;0;117.901;0;117.453;0;17.242;0;61.591;0;106.497;0;104.051;0;99.795;0;112.361;0;17.027;0
709;4/19/2024 15:01:13:217;116.537;0;117.518;0;116.912;0;116.868;0;117.637;0;98.613;0;118.511;0;118.005;0;117.625;0;17.239;0;61.861;0;106.55;0;104.333;0;100.013;0;112.58;0;17.032;0
710;4/19/2024 15:01:15:217;116.697;0;117.706;0;117.161;0;116.884;0;117.894;0;99.177;0;118.658;0;118.127;0;117.78;0;17.244;0;61.957;0;106.719;0;104.597;0;100.167;0;112.799;0;17.048;0
711;4/19/2024 15:01:17:217;116.904;0;117.884;0;117.357;0;117.134;0;118.07;0;99.687;0;118.599;0;118.168;0;117.968;0;17.211;0;62.001;0;107.017;0;104.869;0;100.46;0;112.963;0;17.025;0
712;4/19/2024 15:01:19:217;117.151;0;118.147;0;117.563;0;117.4;0;118.342;0;100.161;0;118.555;0;118.348;0;118.209;0;17.24;0;62.041;0;107.15;0;105.235;0;100.642;0;113.175;0;17.023;0
713;4/19/2024 15:01:21:217;117.388;0;118.393;0;117.839;0;117.634;0;118.636;0;100.55;0;118.521;0;118.957;0;118.395;0;17.222;0;62.059;0;107.209;0;105.727;0;100.962;0;113.456;0;17.039;0
714;4/19/2024 15:01:23:217;117.53;0;118.532;0;118.002;0;117.815;0;118.821;0;100.935;0;118.562;0;119.414;0;118.599;0;17.235;0;62.029;0;107.237;0;106.252;0;101.134;0;113.809;0;17.028;0
715;4/19/2024 15:01:25:217;117.68;0;118.645;0;118.234;0;118.021;0;118.811;0;101.47;0;118.619;0;119.587;0;118.784;0;17.227;0;61.99;0;107.28;0;106.603;0;101.28;0;114.016;0;17.028;0
716;4/19/2024 15:01:27:217;117.912;0;118.814;0;118.434;0;118.243;0;119.041;0;101.998;0;118.698;0;119.82;0;118.762;0;17.23;0;62.046;0;107.391;0;106.716;0;101.415;0;114.28;0;17.033;0
717;4/19/2024 15:01:29:217;118.093;0;119.07;0;118.773;0;118.491;0;119.323;0;102.578;0;118.922;0;119.903;0;118.733;0;17.224;0;62.344;0;107.746;0;106.872;0;101.497;0;114.406;0;17.053;0
718;4/19/2024 15:01:31:217;118.16;0;119.394;0;120.136;0;118.695;0;119.537;0;102.925;0;119.202;0;119.999;0;118.86;0;17.231;0;62.712;0;107.959;0;107.074;0;101.665;0;114.112;0;17.037;0
719;4/19/2024 15:01:33:217;119.097;0;119.635;0;121.331;0;118.821;0;119.702;0;102.868;0;120.044;0;120.394;0;119.074;0;17.268;0;63.016;0;108.246;0;107.184;0;101.757;0;113.916;0;17.076;0
720;4/19/2024 15:01:35:217;119.251;0;119.839;0;121.815;0;118.963;0;119.946;0;102.373;0;120.428;0;121.126;0;119.232;0;17.245;0;63.153;0;108.579;0;107.461;0;102.008;0;114.007;0;17.066;0
721;4/19/2024 15:01:37:217;119.672;0;120.022;0;121.196;0;119.133;0;120.06;0;102.293;0;120.399;0;121.229;0;119.343;0;17.258;0;63.265;0;108.976;0;107.635;0;102.157;0;114.157;0;17.074;0
722;4/19/2024 15:01:39:217;119.551;0;120.254;0;120.675;0;119.404;0;120.501;0;102.291;0;120.407;0;121.688;0;119.722;0;17.24;0;63.305;0;109.324;0;107.786;0;102.313;0;114.699;0;17.079;0
723;4/19/2024 15:01:41:217;119.548;0;120.471;0;120.458;0;119.626;0;120.857;0;102.25;0;120.133;0;121.559;0;120.075;0;17.237;0;63.285;0;109.478;0;107.765;0;102.531;0;114.797;0;17.061;0
724;4/19/2024 15:01:43:217;119.509;0;120.693;0;121.17;0;119.98;0;120.989;0;102.233;0;119.872;0;121.408;0;120.488;0;17.231;0;63.402;0;109.521;0;107.658;0;102.83;0;114.62;0;17.061;0
725;4/19/2024 15:01:45:217;119.625;0;120.796;0;121.285;0;120.929;0;121.108;0;101.828;0;120.022;0;121.556;0;120.866;0;17.231;0;63.492;0;109.496;0;107.671;0;103.038;0;114.522;0;17.055;0
726;4/19/2024 15:01:47:217;119.819;0;120.97;0;121.117;0;120.658;0;121.254;0;101.814;0;120.371;0;121.741;0;121.043;0;17.236;0;63.642;0;109.573;0;107.635;0;103.087;0;114.881;0;17.05;0
727;4/19/2024 15:01:49:217;120.072;0;121.323;0;121.113;0;120.555;0;121.374;0;101.659;0;120.755;0;121.87;0;121.3;0;17.227;0;63.792;0;109.944;0;107.727;0;103.28;0;115.22;0;17.049;0
728;4/19/2024 15:01:51:217;120.327;0;121.511;0;121.374;0;120.601;0;121.672;0;101.756;0;121.049;0;121.908;0;121.405;0;17.213;0;63.912;0;110.436;0;107.924;0;103.47;0;115.452;0;17.051;0
729;4/19/2024 15:01:53:217;121.005;0;121.608;0;122.327;0;120.717;0;121.915;0;102.276;0;121.226;0;121.917;0;121.616;0;17.221;0;63.941;0;110.815;0;108.032;0;103.723;0;115.71;0;17.057;0
730;4/19/2024 15:01:55:217;122.146;0;121.8;0;122.624;0;120.903;0;122.158;0;102.685;0;121.418;0;122.155;0;121.912;0;17.231;0;63.882;0;110.977;0;108.091;0;103.943;0;115.842;0;17.025;0
731;4/19/2024 15:01:57:217;122.502;0;121.963;0;122.639;0;121.143;0;122.357;0;103.028;0;121.614;0;123.153;0;122.163;0;17.231;0;63.872;0;110.959;0;108.268;0;104.161;0;115.868;0;17.046;0
732;4/19/2024 15:01:59:217;122.801;0;122.256;0;122.428;0;121.398;0;122.541;0;103.611;0;121.997;0;123.99;0;122.369;0;17.221;0;63.924;0;110.912;0;108.319;0;104.384;0;115.784;0;17.051;0
733;4/19/2024 15:02:01:217;122.811;0;122.988;0;122.305;0;121.713;0;122.785;0;104.104;0;122.449;0;123.656;0;122.525;0;17.213;0;64.102;0;110.884;0;108.506;0;104.691;0;115.557;0;17.066;0
734;4/19/2024 15:02:03:217;122.548;0;124.213;0;122.403;0;122.002;0;123.092;0;104.292;0;123.95;0;123.371;0;122.787;0;17.209;0;64.204;0;111.099;0;108.79;0;104.997;0;115.593;0;17.068;0
735;4/19/2024 15:02:05:217;122.412;0;123.94;0;122.562;0;122.203;0;123.375;0;104.624;0;124.124;0;124.736;0;123.01;0;17.243;0;64.216;0;111.375;0;109.205;0;105.233;0;116.292;0;17.066;0
736;4/19/2024 15:02:07:217;122.512;0;123.791;0;122.731;0;122.448;0;123.607;0;104.796;0;124.001;0;125.157;0;123.233;0;17.231;0;64.268;0;111.698;0;109.522;0;105.361;0;117.036;0;17.097;0
737;4/19/2024 15:02:09:217;122.649;0;123.775;0;123.182;0;122.678;0;123.728;0;104.739;0;124.001;0;125.123;0;123.39;0;17.255;0;64.388;0;111.915;0;109.571;0;105.52;0;117.604;0;17.089;0
738;4/19/2024 15:02:11:217;122.747;0;123.91;0;123.965;0;122.851;0;123.586;0;104.519;0;124.332;0;125.001;0;123.437;0;17.234;0;64.365;0;112.278;0;110.037;0;105.766;0;118.05;0;17.071;0
739;4/19/2024 15:02:13:217;122.873;0;124.217;0;123.838;0;123.062;0;123.669;0;104.394;0;124.646;0;124.603;0;123.501;0;17.229;0;64.22;0;112.598;0;110.834;0;106.001;0;118.238;0;17.076;0
740;4/19/2024 15:02:15:217;122.974;0;124.258;0;123.832;0;123.199;0;123.94;0;104.68;0;125.114;0;124.658;0;123.744;0;17.216;0;64.243;0;112.756;0;111.366;0;106.078;0;118.287;0;17.065;0
741;4/19/2024 15:02:17:217;123.191;0;124.357;0;124.427;0;123.326;0;124.2;0;105.035;0;125.04;0;124.737;0;124.055;0;17.23;0;64.52;0;112.784;0;111.756;0;106.286;0;118.624;0;17.076;0
742;4/19/2024 15:02:19:217;123.392;0;124.463;0;124.691;0;123.514;0;124.425;0;105.391;0;124.938;0;124.832;0;124.3;0;17.227;0;64.791;0;112.789;0;111.913;0;106.537;0;118.781;0;17.079;0
743;4/19/2024 15:02:21:217;123.482;0;124.866;0;124.678;0;123.71;0;124.72;0;105.725;0;124.928;0;125.049;0;124.39;0;17.212;0;64.93;0;112.97;0;111.967;0;106.729;0;118.66;0;17.047;0
744;4/19/2024 15:02:23:217;123.706;0;124.948;0;124.705;0;123.953;0;125.48;0;106.021;0;124.955;0;125.103;0;124.61;0;17.218;0;65.093;0;113.388;0;112.029;0;106.981;0;118.716;0;17.059;0
745;4/19/2024 15:02:25:217;123.833;0;125.857;0;124.77;0;124.14;0;125.72;0;106.58;0;125.043;0;125.181;0;124.922;0;17.205;0;65.177;0;113.736;0;112.084;0;107.237;0;119.082;0;17.046;0
746;4/19/2024 15:02:27:217;123.996;0;126.168;0;124.904;0;124.361;0;125.687;0;106.913;0;125.572;0;125.71;0;125.219;0;17.213;0;65.291;0;113.922;0;112.135;0;107.491;0;119.324;0;17.069;0
747;4/19/2024 15:02:29:217;124.347;0;126.62;0;125.054;0;124.647;0;125.889;0;107.071;0;126.095;0;126.253;0;125.432;0;17.221;0;65.416;0;114.224;0;112.205;0;107.665;0;119.461;0;17.056;0
748;4/19/2024 15:02:31:217;124.615;0;126.533;0;125.17;0;124.878;0;125.998;0;107.525;0;125.859;0;126.351;0;125.524;0;17.223;0;65.454;0;114.559;0;112.277;0;107.901;0;119.638;0;17.072;0
749;4/19/2024 15:02:33:217;124.854;0;126.514;0;125.365;0;125.049;0;126.301;0;107.413;0;125.801;0;127.067;0;125.711;0;17.226;0;65.426;0;114.696;0;112.429;0;108.158;0;119.878;0;17.086;0
750;4/19/2024 15:02:35:217;125.049;0;126.524;0;125.517;0;125.247;0;126.399;0;107.503;0;125.97;0;127.259;0;125.891;0;17.24;0;65.454;0;114.915;0;112.666;0;108.225;0;119.96;0;17.099;0
751;4/19/2024 15:02:37:217;125.199;0;126.559;0;125.647;0;125.509;0;126.56;0;108.074;0;126.161;0;127.787;0;126.057;0;17.251;0;65.599;0;115.224;0;112.878;0;108.363;0;119.653;0;17.089;0
752;4/19/2024 15:02:39:217;125.277;0;126.623;0;126.474;0;125.746;0;126.766;0;108.414;0;126.3;0;127.738;0;126.253;0;17.251;0;65.775;0;115.294;0;113.04;0;108.509;0;119.981;0;17.091;0
753;4/19/2024 15:02:41:217;125.641;0;126.706;0;127.013;0;125.917;0;126.895;0;108.497;0;126.545;0;128.067;0;126.422;0;17.255;0;65.834;0;115.26;0;113.107;0;108.729;0;120.661;0;17.112;0
754;4/19/2024 15:02:43:217;126.216;0;126.797;0;126.886;0;126.128;0;126.978;0;108.727;0;127.06;0;128.236;0;126.633;0;17.255;0;65.78;0;115.276;0;113.172;0;108.847;0;121.373;0;17.112;0
755;4/19/2024 15:02:45:217;126.624;0;126.898;0;126.81;0;126.359;0;127.137;0;108.989;0;127.689;0;128.036;0;126.817;0;17.252;0;65.704;0;115.263;0;113.433;0;109.031;0;122.013;0;17.086;0
756;4/19/2024 15:02:47:217;126.652;0;127.018;0;126.857;0;126.526;0;127.251;0;109.245;0;128.51;0;128.558;0;127.061;0;17.257;0;65.585;0;115.317;0;113.781;0;109.126;0;122.438;0;17.102;0
757;4/19/2024 15:02:49:217;126.686;0;127.122;0;126.997;0;126.734;0;127.4;0;109.533;0;130.149;0;128.596;0;127.319;0;17.261;0;65.775;0;115.168;0;114.25;0;109.339;0;122.52;0;17.091;0
758;4/19/2024 15:02:51:217;126.772;0;127.241;0;127.204;0;126.923;0;127.769;0;109.703;0;129.376;0;128.499;0;127.577;0;17.248;0;66.125;0;115.255;0;114.534;0;109.564;0;122.243;0;17.081;0
759;4/19/2024 15:02:53:217;126.91;0;127.453;0;127.456;0;127.077;0;128.051;0;109.803;0;129.122;0;128.823;0;127.79;0;17.261;0;66.267;0;115.297;0;114.606;0;109.682;0;122.705;0;17.078;0
760;4/19/2024 15:02:55:217;126.995;0;127.88;0;127.669;0;127.425;0;128.363;0;109.924;0;128.818;0;128.709;0;127.954;0;17.263;0;66.295;0;115.56;0;114.418;0;109.799;0;123.301;0;17.069;0
761;4/19/2024 15:02:57:217;127.148;0;128.317;0;127.849;0;128.555;0;128.645;0;110.024;0;128.649;0;128.67;0;127.931;0;17.247;0;66.333;0;115.983;0;114.359;0;109.932;0;123.548;0;17.085;0
