Name:,Data 0x2007 0x0957 4/4/2023 10:34:32 2
Owner:,matth
Comments:,
Acquisition Date:,4/04/2023 10:34:32
&Instrument:,34972A,Address:,USB0::0x0957::0x2007::MY57007646::INSTR,Modules:,1,Slot1:,34901A
Total Channels:,22
Channel,Name,Function,Range,Resolution,AdvSettings,Scale,Gain,Offset,Label,Test,Low,High,HWAlarm
101,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
102,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
103,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
104,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
105,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
106,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
107,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
108,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
109,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
110,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
111,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
112,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
113,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
114,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
115,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
116,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
117,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
118,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
119,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
120,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
121,,DC Current,Auto,5.5,DC Current#1#0.016#Auto#0.001,False,1,0,ADC,Off,0,1,Alarm 1
122,,DC Current,Auto,5.5,DC Current#1#0.016#Auto#0.001,False,1,0,ADC,Off,0,1,Alarm 1
Scan  Control:,Start Action:,Immediately,Stop Action:,User Terminated
Scan,Time,101 (C),Alarm 101,102 (C),Alarm 102,103 (C),Alarm 103,104 (C),Alarm 104,105 (C),Alarm 105,106 (C),Alarm 106,107 (C),Alarm 107,108 (C),Alarm 108,109 (C),Alarm 109,110 (C),Alarm 110,111 (C),Alarm 111,112 (C),Alarm 112,113 (C),Alarm 113,114 (C),Alarm 114,115 (C),Alarm 115,116 (C),Alarm 116,117 (C),Alarm 117,118 (C),Alarm 118,119 (C),Alarm 119,120 (C),Alarm 120,121 (ADC),Alarm 121,122 (ADC),Alarm 122
188,4/04/2023 11:46:29:331,185.262,0,-9.9E+37,0,186.311,0,-186.512,0,184.996,0,184.065,0,186.438,0,182.42,0,185.776,0,186.279,0,181.91,0,18.452,0,70.891,0,183.598,0,183.946,0,183.65,0,483.28,0,185.19,0,19.755,0,-9.9E+37,0,6.2E-08,0,-6.2E-08,0
189,4/04/2023 11:46:39:331,185.148,0,-9.9E+37,0,186.203,0,-9.9E+37,0,184.901,0,183.933,0,186.285,0,182.251,0,185.675,0,186.139,0,181.817,0,18.452,0,70.883,0,183.627,0,183.655,0,183.652,0,483.332,0,185.129,0,19.758,0,-9.9E+37,0,8.27E-08,0,-4.14E-08,0
190,4/04/2023 11:46:49:331,185.042,0,-173.686,0,186.089,0,-99.787,0,184.776,0,183.835,0,186.004,0,182.264,0,185.516,0,186.073,0,181.722,0,18.431,0,70.86,0,183.294,0,183.491,0,183.512,0,483.473,0,184.92,0,19.771,0,-139.925,0,2.07E-08,0,-4.14E-08,0
191,4/04/2023 11:46:59:331,184.95,0,-130.665,0,185.96,0,-154.319,0,184.681,0,183.719,0,185.917,0,182.449,0,185.514,0,186.039,0,181.64,0,18.426,0,70.903,0,183.093,0,183.364,0,183.34,0,483.662,0,184.701,0,19.808,0,-143.873,0,-4.14E-08,0,0,0
192,4/04/2023 11:47:09:331,184.811,0,-102.783,0,185.856,0,-9.9E+37,0,184.549,0,183.605,0,185.897,0,182.451,0,185.323,0,185.85,0,181.541,0,18.427,0,70.893,0,183.121,0,183.248,0,183.291,0,483.8,0,184.847,0,19.883,0,-113.302,0,-6.2E-08,0,0,0
193,4/04/2023 11:47:19:331,184.655,0,-70.712,0,185.735,0,-161.979,0,184.446,0,183.483,0,185.917,0,182.255,0,185.261,0,185.744,0,181.479,0,18.439,0,70.938,0,183.139,0,183.349,0,183.302,0,484.039,0,184.735,0,19.873,0,-165.46,0,0,0,1.241E-07,0
194,4/04/2023 11:47:29:331,184.56,0,-105.852,0,185.615,0,-9.9E+37,0,184.335,0,183.393,0,185.899,0,182.156,0,185.289,0,185.737,0,181.366,0,18.46,0,70.955,0,183.142,0,183.17,0,183.127,0,484.329,0,184.838,0,19.92,0,-118.372,0,1.655E-07,0,1.034E-07,0
195,4/04/2023 11:47:39:331,184.525,0,-157.764,0,185.571,0,-9.9E+37,0,184.265,0,183.335,0,185.916,0,182.098,0,185.303,0,185.684,0,181.275,0,18.443,0,70.919,0,183.195,0,183.099,0,182.998,0,484.547,0,184.744,0,19.967,0,-143.793,0,0,0,0,0
196,4/04/2023 11:47:49:331,184.474,0,-160.166,0,185.476,0,-133.101,0,184.2,0,183.24,0,185.785,0,182.161,0,185.273,0,185.629,0,181.169,0,18.458,0,70.911,0,182.947,0,183.147,0,182.988,0,484.669,0,184.5,0,19.905,0,-139.097,0,-2.07E-08,0,-8.27E-08,0
197,4/04/2023 11:47:59:331,184.363,0,-101.837,0,185.386,0,-9.9E+37,0,184.091,0,183.137,0,185.679,0,182.01,0,185.112,0,185.502,0,181.085,0,18.505,0,70.924,0,183.021,0,183.073,0,182.856,0,484.717,0,184.238,0,19.942,0,-130.881,0,-2.07E-08,0,4.14E-08,0
198,4/04/2023 11:48:09:331,184.262,0,-91.185,0,185.254,0,-9.9E+37,0,183.986,0,183.028,0,185.629,0,181.833,0,184.943,0,185.454,0,181.021,0,18.495,0,70.936,0,183.011,0,182.838,0,182.756,0,484.786,0,184.18,0,19.871,0,-143.202,0,-1.034E-07,0,6.2E-08,0
199,4/04/2023 11:48:19:331,184.154,0,-124.159,0,185.15,0,-87.445,0,183.885,0,182.923,0,185.56,0,181.865,0,184.9,0,185.309,0,180.91,0,18.492,0,70.941,0,182.892,0,182.943,0,182.727,0,484.856,0,184.169,0,19.855,0,-152.616,0,-6.2E-08,0,-4.14E-08,0
200,4/04/2023 11:48:29:331,184.02,0,-194.205,0,185.031,0,-9.9E+37,0,183.777,0,182.806,0,185.511,0,181.906,0,184.855,0,185.225,0,180.814,0,18.488,0,70.972,0,182.769,0,182.737,0,182.609,0,484.934,0,184.078,0,19.883,0,-9.9E+37,0,2.07E-08,0,0,0
201,4/04/2023 11:48:39:331,183.872,0,-9.9E+37,0,184.915,0,-151.807,0,183.65,0,182.687,0,185.412,0,181.977,0,184.576,0,185.128,0,180.749,0,18.524,0,71.011,0,182.483,0,182.577,0,182.53,0,484.975,0,184.203,0,19.917,0,-9.9E+37,0,6.2E-08,0,1.034E-07,0
202,4/04/2023 11:48:49:331,183.769,0,-163.193,0,184.805,0,-9.9E+37,0,183.544,0,182.579,0,185.306,0,181.862,0,184.58,0,184.917,0,180.647,0,18.539,0,70.966,0,182.359,0,182.575,0,182.588,0,485.059,0,184.1,0,19.904,0,-140.354,0,1.034E-07,0,4.14E-08,0
203,4/04/2023 11:48:59:331,183.682,0,-105.028,0,184.692,0,-103.99,0,183.43,0,182.481,0,185.206,0,181.764,0,184.567,0,184.933,0,180.531,0,18.521,0,70.948,0,182.333,0,182.474,0,182.561,0,485.101,0,183.86,0,19.912,0,-147.826,0,2.07E-08,0,4.14E-08,0
204,4/04/2023 11:49:09:331,183.671,0,-9.9E+37,0,184.662,0,-140.034,0,183.393,0,182.439,0,185.153,0,181.689,0,184.558,0,184.866,0,180.47,0,18.531,0,70.987,0,182.478,0,182.301,0,182.449,0,485.11,0,183.643,0,19.929,0,-9.9E+37,0,4.14E-08,0,-2.07E-08,0
205,4/04/2023 11:49:19:331,183.574,0,-196.222,0,184.558,0,-9.9E+37,0,183.311,0,182.341,0,185.065,0,181.521,0,184.541,0,184.857,0,180.392,0,18.526,0,71.033,0,182.45,0,182.309,0,182.354,0,485.009,0,183.606,0,19.948,0,-180.854,0,6.2E-08,0,-4.14E-08,0
206,4/04/2023 11:49:29:331,183.479,0,-96.565,0,184.45,0,-140.4,0,183.192,0,182.227,0,184.925,0,181.709,0,184.348,0,184.764,0,180.315,0,18.502,0,71.038,0,182.077,0,182.274,0,182.256,0,484.843,0,183.669,0,19.937,0,-149.479,0,6.2E-08,0,-4.14E-08,0
207,4/04/2023 11:49:39:331,183.387,0,-9.9E+37,0,184.365,0,-9.9E+37,0,183.065,0,182.119,0,184.806,0,181.521,0,184.125,0,184.6,0,180.188,0,18.492,0,70.974,0,182.048,0,182.1,0,182.124,0,484.826,0,183.492,0,19.882,0,-9.9E+37,0,1.034E-07,0,1.034E-07,0
208,4/04/2023 11:49:49:331,183.24,0,-127.273,0,184.255,0,-9.9E+37,0,182.957,0,181.984,0,184.685,0,181.303,0,184.026,0,184.506,0,180.102,0,18.492,0,70.941,0,182.042,0,182.155,0,182.002,0,485.05,0,183.561,0,19.916,0,-139.959,0,8.27E-08,0,-4.14E-08,0
209,4/04/2023 11:49:59:331,183.087,0,-114.66,0,184.11,0,-124.231,0,182.835,0,181.881,0,184.661,0,181.312,0,183.93,0,184.449,0,180.036,0,18.529,0,70.943,0,181.984,0,182.136,0,181.977,0,485.099,0,183.362,0,19.996,0,-191.03,0,8.27E-08,0,8.27E-08,0
210,4/04/2023 11:50:09:331,182.97,0,-9.9E+37,0,184.001,0,-130.364,0,182.735,0,181.78,0,184.576,0,181.185,0,183.898,0,184.415,0,179.96,0,18.508,0,70.854,0,181.97,0,181.966,0,181.892,0,485.171,0,183.228,0,19.983,0,-9.9E+37,0,0,0,0,0
211,4/04/2023 11:50:19:331,182.902,0,-132.268,0,183.925,0,-9.9E+37,0,182.653,0,181.688,0,184.488,0,181.029,0,183.954,0,184.324,0,179.844,0,18.508,0,70.808,0,181.693,0,181.969,0,181.866,0,484.955,0,183.113,0,19.994,0,-127.487,0,1.034E-07,0,-8.27E-08,0
212,4/04/2023 11:50:29:331,182.875,0,-119.811,0,183.874,0,-85.038,0,182.589,0,181.643,0,184.42,0,181.107,0,183.878,0,184.284,0,179.78,0,18.508,0,70.786,0,181.479,0,181.994,0,181.761,0,484.636,0,183.061,0,19.961,0,-9.9E+37,0,6.2E-08,0,6.2E-08,0
213,4/04/2023 11:50:39:331,182.784,0,-9.9E+37,0,183.773,0,-130.476,0,182.502,0,181.542,0,184.325,0,180.989,0,183.79,0,184.1,0,179.638,0,18.51,0,70.748,0,181.583,0,181.677,0,181.579,0,484.796,0,182.99,0,19.897,0,-9.9E+37,0,0,0,-4.14E-08,0
214,4/04/2023 11:50:49:331,182.689,0,-191.545,0,183.669,0,-9.9E+37,0,182.394,0,181.405,0,184.235,0,181.024,0,183.655,0,184.061,0,179.575,0,18.497,0,70.723,0,181.707,0,181.56,0,181.521,0,485.089,0,182.775,0,19.876,0,-188.216,0,1.241E-07,0,6.2E-08,0
215,4/04/2023 11:50:59:331,182.593,0,-79.649,0,183.55,0,-73.577,0,182.288,0,181.312,0,184.161,0,180.982,0,183.586,0,183.947,0,179.503,0,18.508,0,70.672,0,181.675,0,181.674,0,181.471,0,485.111,0,182.752,0,19.905,0,-199.472,0,2.07E-08,0,0,0
216,4/04/2023 11:51:09:331,182.477,0,-9.9E+37,0,183.466,0,-162.736,0,182.169,0,181.204,0,184.01,0,181.019,0,183.504,0,183.875,0,179.427,0,18.487,0,70.619,0,181.416,0,181.743,0,181.473,0,485.399,0,182.738,0,19.879,0,-9.9E+37,0,4.14E-08,0,-6.2E-08,0
217,4/04/2023 11:51:19:331,182.317,0,-163.429,0,183.326,0,-9.9E+37,0,182.082,0,181.106,0,183.965,0,180.991,0,183.495,0,183.832,0,179.374,0,18.526,0,70.612,0,181.349,0,181.689,0,181.501,0,485.6,0,182.762,0,19.938,0,-173.455,0,8.27E-08,0,4.14E-08,0
218,4/04/2023 11:51:29:331,182.209,0,-100.637,0,183.211,0,-98.336,0,181.952,0,180.984,0,183.928,0,180.548,0,183.39,0,183.69,0,179.28,0,18.518,0,70.592,0,181.254,0,181.482,0,181.419,0,485.523,0,182.744,0,19.949,0,-9.9E+37,0,-8.27E-08,0,1.034E-07,0
219,4/04/2023 11:51:39:331,182.114,0,-9.9E+37,0,183.122,0,-147.88,0,181.87,0,180.905,0,183.754,0,180.459,0,183.312,0,183.615,0,179.22,0,18.508,0,70.564,0,181.275,0,181.281,0,181.279,0,485.446,0,182.699,0,19.878,0,-9.9E+37,0,2.07E-08,0,0,0
220,4/04/2023 11:51:49:331,182.074,0,-9.9E+37,0,183.059,0,-9.9E+37,0,181.784,0,180.828,0,183.663,0,180.252,0,182.992,0,183.555,0,179.091,0,18.527,0,70.491,0,181.084,0,181.346,0,181.131,0,485.482,0,182.621,0,19.901,0,-191.442,0,-1.034E-07,0,4.14E-08,0
221,4/04/2023 11:51:59:331,182.012,0,-75.864,0,182.977,0,-131.027,0,181.706,0,180.744,0,183.526,0,180.183,0,182.972,0,183.452,0,179.017,0,18.515,0,70.456,0,181.009,0,181.24,0,181.121,0,485.394,0,182.445,0,19.905,0,-194.089,0,2.07E-08,0,4.14E-08,0
222,4/04/2023 11:52:09:331,181.911,0,-9.9E+37,0,182.879,0,-9.9E+37,0,181.603,0,180.632,0,183.421,0,180.31,0,182.986,0,183.413,0,178.927,0,18.558,0,70.387,0,181.012,0,181.156,0,181.121,0,485.364,0,182.331,0,19.858,0,-9.9E+37,0,-8.27E-08,0,4.14E-08,0
223,4/04/2023 11:52:19:331,181.805,0,-182.39,0,182.778,0,-9.9E+37,0,181.5,0,180.551,0,183.376,0,180.191,0,182.946,0,183.278,0,178.808,0,18.55,0,70.382,0,180.906,0,181.172,0,180.918,0,485.563,0,182.284,0,19.824,0,-181.833,0,-4.14E-08,0,6.2E-08,0
224,4/04/2023 11:52:29:331,181.713,0,-85.62,0,182.683,0,-127.176,0,181.376,0,180.426,0,183.368,0,180.093,0,182.824,0,183.188,0,178.747,0,18.539,0,70.321,0,180.758,0,181.045,0,180.823,0,485.518,0,182.284,0,19.829,0,-149.669,0,-2.07E-08,0,-2.07E-08,0
225,4/04/2023 11:52:39:331,181.574,0,-9.9E+37,0,182.539,0,-9.9E+37,0,181.276,0,180.328,0,183.355,0,179.938,0,182.75,0,183.2,0,178.664,0,18.564,0,70.287,0,180.608,0,180.775,0,180.742,0,485.574,0,182.269,0,19.827,0,-9.9E+37,0,-1.241E-07,0,4.14E-08,0
226,4/04/2023 11:52:49:331,181.429,0,-171.613,0,182.425,0,-170.401,0,181.164,0,180.204,0,183.206,0,179.998,0,182.615,0,183.124,0,178.6,0,18.595,0,70.294,0,180.482,0,180.708,0,180.729,0,485.853,0,182.297,0,19.883,0,-163.33,0,-8.27E-08,0,6.2E-08,0
227,4/04/2023 11:52:59:331,181.318,0,-83.256,0,182.314,0,-9.9E+37,0,181.061,0,180.122,0,183.135,0,180.032,0,182.586,0,182.937,0,178.5,0,18.592,0,70.266,0,180.373,0,180.745,0,180.591,0,485.87,0,182.151,0,19.909,0,-131.247,0,-4.14E-08,0,2.07E-08,0
228,4/04/2023 11:53:09:331,181.212,0,-187.734,0,182.219,0,-65.369,0,180.945,0,179.998,0,183.08,0,180.053,0,182.544,0,182.831,0,178.428,0,18.576,0,70.284,0,180.5,0,180.634,0,180.644,0,485.937,0,181.826,0,19.943,0,-9.9E+37,0,-6.2E-08,0,0,0
229,4/04/2023 11:53:19:331,181.245,0,-155.029,0,182.223,0,-9.9E+37,0,180.929,0,179.974,0,183.053,0,180.09,0,182.438,0,182.744,0,178.327,0,18.587,0,70.257,0,180.279,0,180.455,0,180.519,0,485.952,0,181.755,0,19.958,0,-161.583,0,4.14E-08,0,-2.07E-08,0
230,4/04/2023 11:53:29:331,181.147,0,-159.688,0,182.096,0,-71.82,0,180.828,0,179.866,0,182.963,0,179.953,0,182.314,0,182.659,0,178.229,0,18.576,0,70.316,0,180.181,0,180.558,0,180.386,0,485.764,0,181.831,0,19.918,0,-9.9E+37,0,-2.07E-08,0,2.07E-08,0
231,4/04/2023 11:53:39:331,181.049,0,-9.9E+37,0,181.985,0,-9.9E+37,0,180.736,0,179.765,0,182.828,0,179.683,0,182.261,0,182.548,0,178.141,0,18.576,0,70.418,0,180.068,0,180.452,0,180.278,0,486.002,0,181.707,0,19.924,0,-178.266,0,0,0,-4.14E-08,0
232,4/04/2023 11:53:49:331,180.946,0,-73.591,0,181.887,0,-152.776,0,180.619,0,179.659,0,182.736,0,179.688,0,182.243,0,182.485,0,178.03,0,18.55,0,70.456,0,180.274,0,180.492,0,180.267,0,485.975,0,181.559,0,19.892,0,-135.049,0,6.2E-08,0,1.241E-07,0
233,4/04/2023 11:53:59:331,180.812,0,-9.9E+37,0,181.789,0,-97.377,0,180.519,0,179.54,0,182.66,0,179.602,0,182.214,0,182.51,0,177.968,0,18.548,0,70.481,0,180.14,0,180.571,0,180.163,0,485.944,0,181.523,0,19.877,0,-9.9E+37,0,0,0,0,0
234,4/04/2023 11:54:09:331,180.678,0,-126.412,0,181.643,0,-9.9E+37,0,180.392,0,179.419,0,182.568,0,179.477,0,182.087,0,182.43,0,177.869,0,18.558,0,70.493,0,179.966,0,180.507,0,180.078,0,486.037,0,181.51,0,19.946,0,-127.534,0,-6.2E-08,0,1.034E-07,0
235,4/04/2023 11:54:19:331,180.556,0,-9.9E+37,0,181.532,0,-43.487,0,180.294,0,179.324,0,182.463,0,179.347,0,181.968,0,182.323,0,177.791,0,18.568,0,70.52,0,179.929,0,180.224,0,179.988,0,486.089,0,181.353,0,19.98,0,-9.9E+37,0,1.034E-07,0,-2.07E-08,0
236,4/04/2023 11:54:29:331,180.437,0,-114.088,0,181.444,0,-9.9E+37,0,180.178,0,179.228,0,182.379,0,179.302,0,181.928,0,182.239,0,177.688,0,18.568,0,70.518,0,179.865,0,180.181,0,179.869,0,486.225,0,181.239,0,19.97,0,-133.755,0,4.14E-08,0,-8.27E-08,0
237,4/04/2023 11:54:39:331,180.434,0,-9.9E+37,0,181.427,0,-50.892,0,180.148,0,179.165,0,182.335,0,179.269,0,181.883,0,182.147,0,177.595,0,18.548,0,70.555,0,179.85,0,180.019,0,179.806,0,486.092,0,181.132,0,19.97,0,-9.9E+37,0,-6.2E-08,0,2.07E-08,0
238,4/04/2023 11:54:49:331,180.356,0,-118.233,0,181.334,0,-9.9E+37,0,180.048,0,179.08,0,182.273,0,179.231,0,181.788,0,182.014,0,177.478,0,18.536,0,70.562,0,179.671,0,179.873,0,179.733,0,486.267,0,181.033,0,19.947,0,-126.458,0,-6.2E-08,0,6.2E-08,0
239,4/04/2023 11:54:59:331,180.253,0,-9.9E+37,0,181.234,0,-83.033,0,179.961,0,178.99,0,182.186,0,179.22,0,181.69,0,181.927,0,177.401,0,18.534,0,70.616,0,179.512,0,179.881,0,179.738,0,486.215,0,181.014,0,19.979,0,-9.9E+37,0,4.14E-08,0,0,0
240,4/04/2023 11:55:09:331,180.168,0,-99.113,0,181.123,0,-9.9E+37,0,179.852,0,178.861,0,182.104,0,179.077,0,181.5,0,181.887,0,177.282,0,18.521,0,70.557,0,179.47,0,179.871,0,179.701,0,486.176,0,180.943,0,20.013,0,-164.484,0,6.2E-08,0,8.27E-08,0
241,4/04/2023 11:55:19:331,180.076,0,-9.9E+37,0,181.033,0,-47.834,0,179.728,0,178.771,0,182.001,0,178.866,0,181.307,0,181.821,0,177.205,0,18.51,0,70.471,0,179.415,0,179.76,0,179.585,0,486.233,0,180.864,0,19.974,0,-9.9E+37,0,-1.241E-07,0,6.2E-08,0
242,4/04/2023 11:55:29:331,179.921,0,-87.619,0,180.897,0,-9.9E+37,0,179.621,0,178.668,0,181.929,0,178.754,0,181.344,0,181.727,0,177.13,0,18.543,0,70.485,0,179.458,0,179.675,0,179.541,0,486.117,0,180.767,0,19.999,0,-9.9E+37,0,4.14E-08,0,-6.2E-08,0
243,4/04/2023 11:55:39:331,179.781,0,-9.9E+37,0,180.775,0,-81.958,0,179.532,0,178.554,0,181.771,0,178.628,0,181.325,0,181.583,0,177.082,0,18.55,0,70.487,0,179.358,0,179.756,0,179.401,0,486.235,0,180.792,0,20.073,0,-9.9E+37,0,2.07E-08,0,2.07E-08,0
244,4/04/2023 11:55:49:331,179.673,0,-96.138,0,180.664,0,-150.402,0,179.421,0,178.461,0,181.726,0,178.49,0,181.193,0,181.548,0,176.974,0,18.528,0,70.533,0,179.247,0,179.652,0,179.322,0,486.181,0,180.76,0,20.046,0,-9.9E+37,0,2.07E-08,0,6.2E-08,0
245,4/04/2023 11:55:59:331,179.591,0,-9.9E+37,0,180.577,0,-9.9E+37,0,179.331,0,178.35,0,181.662,0,178.406,0,181.031,0,181.538,0,176.91,0,18.542,0,70.548,0,179.223,0,179.433,0,179.258,0,486.416,0,180.684,0,19.991,0,-162.179,0,-2.07E-08,0,1.448E-07,0
246,4/04/2023 11:56:09:331,179.613,0,-198.198,0,180.568,0,-40.168,0,179.292,0,178.321,0,181.652,0,178.385,0,181.008,0,181.477,0,176.843,0,18.518,0,70.519,0,179.256,0,179.514,0,179.186,0,486.2,0,180.554,0,20,0,-9.9E+37,0,4.14E-08,0,1.034E-07,0
247,4/04/2023 11:56:19:331,179.499,0,-95.947,0,180.48,0,-9.9E+37,0,179.183,0,178.223,0,181.604,0,178.282,0,180.86,0,181.366,0,176.753,0,18.502,0,70.489,0,179.013,0,179.506,0,179.048,0,486.25,0,180.409,0,19.987,0,-122.286,0,-2.07E-08,0,1.448E-07,0
248,4/04/2023 11:56:29:331,179.41,0,-9.9E+37,0,180.372,0,-9.9E+37,0,179.072,0,178.115,0,181.501,0,178.252,0,180.809,0,181.321,0,176.674,0,18.497,0,70.412,0,178.827,0,179.471,0,179.001,0,486.344,0,180.231,0,19.997,0,-9.9E+37,0,2.07E-08,0,2.07E-08,0
249,4/04/2023 11:56:39:331,179.309,0,-9.9E+37,0,180.258,0,-30.537,0,178.972,0,178.012,0,181.403,0,178.123,0,180.791,0,181.236,0,176.563,0,18.46,0,70.344,0,178.851,0,179.291,0,178.937,0,486.23,0,180.173,0,19.979,0,-9.9E+37,0,-8.27E-08,0,1.241E-07,0
250,4/04/2023 11:56:49:331,179.176,0,-92.766,0,180.142,0,-9.9E+37,0,178.853,0,177.896,0,181.272,0,178.233,0,180.696,0,181.127,0,176.485,0,18.464,0,70.24,0,178.755,0,179.117,0,178.841,0,486.316,0,180.056,0,20.046,0,-120.702,0,8.27E-08,0,-2.07E-08,0
251,4/04/2023 11:56:59:331,179.051,0,-9.9E+37,0,180.028,0,-138.648,0,178.764,0,177.798,0,181.161,0,178.155,0,180.639,0,181.07,0,176.408,0,18.469,0,70.139,0,178.612,0,179.264,0,178.838,0,486.463,0,179.984,0,20.094,0,-192.879,0,4.14E-08,0,1.655E-07,0
252,4/04/2023 11:57:09:331,178.903,0,-145.678,0,179.926,0,-62.791,0,178.639,0,177.697,0,181.08,0,178.036,0,180.558,0,180.972,0,176.31,0,18.473,0,70.129,0,178.527,0,179.102,0,178.727,0,486.287,0,179.986,0,20.12,0,-9.9E+37,0,1.241E-07,0,-6.2E-08,0
253,4/04/2023 11:57:19:331,178.824,0,-158.229,0,179.821,0,-9.9E+37,0,178.53,0,177.594,0,180.99,0,177.919,0,180.458,0,180.887,0,176.239,0,18.465,0,70.086,0,178.408,0,178.841,0,178.618,0,486.429,0,179.962,0,20.107,0,-117.882,0,-4.14E-08,0,-2.07E-08,0
254,4/04/2023 11:57:29:331,178.726,0,-178.613,0,179.725,0,-50.096,0,178.435,0,177.499,0,180.948,0,177.848,0,180.444,0,180.789,0,176.146,0,18.455,0,70.053,0,178.265,0,178.848,0,178.502,0,486.292,0,179.869,0,20.072,0,-9.9E+37,0,4.14E-08,0,0,0
255,4/04/2023 11:57:39:331,178.618,0,-112.496,0,179.64,0,-9.9E+37,0,178.342,0,177.385,0,180.866,0,177.638,0,180.316,0,180.717,0,176.05,0,18.444,0,70.02,0,178.207,0,178.782,0,178.505,0,486.456,0,179.861,0,20.101,0,-120.23,0,2.07E-08,0,-6.2E-08,0
256,4/04/2023 11:57:49:331,178.631,0,-9.9E+37,0,179.601,0,-94.633,0,178.313,0,177.343,0,180.795,0,177.497,0,180.21,0,180.637,0,175.966,0,18.433,0,69.996,0,178.184,0,178.625,0,178.421,0,486.556,0,179.75,0,20.153,0,-9.9E+37,0,-2.07E-08,0,2.07E-08,0
257,4/04/2023 11:57:59:331,178.547,0,-151.37,0,179.515,0,-74.256,0,178.208,0,177.253,0,180.708,0,177.52,0,180.087,0,180.549,0,175.873,0,18.452,0,69.942,0,178.143,0,178.493,0,178.4,0,486.411,0,179.663,0,20.166,0,-9.9E+37,0,6.2E-08,0,1.241E-07,0
258,4/04/2023 11:58:09:331,178.431,0,-96.576,0,179.409,0,-9.9E+37,0,178.096,0,177.147,0,180.599,0,177.475,0,179.99,0,180.448,0,175.801,0,18.41,0,69.919,0,178.214,0,178.347,0,178.329,0,486.513,0,179.647,0,20.142,0,-117.605,0,1.448E-07,0,-6.2E-08,0
259,4/04/2023 11:58:19:331,178.313,0,-9.9E+37,0,179.321,0,-148.87,0,178.012,0,177.028,0,180.507,0,177.585,0,179.917,0,180.407,0,175.705,0,18.42,0,69.858,0,178.125,0,178.255,0,178.26,0,486.703,0,179.454,0,20.092,0,-189.381,0,8.27E-08,0,1.034E-07,0
260,4/04/2023 11:58:29:331,178.181,0,-173.856,0,179.173,0,-51.819,0,177.906,0,176.954,0,180.436,0,177.486,0,179.857,0,180.352,0,175.646,0,18.454,0,69.88,0,178.057,0,178.222,0,178.206,0,486.637,0,179.381,0,20.141,0,-9.9E+37,0,2.07E-08,0,-1.034E-07,0
261,4/04/2023 11:58:39:331,178.06,0,-99.708,0,179.078,0,-9.9E+37,0,177.795,0,176.83,0,180.358,0,177.348,0,179.773,0,180.25,0,175.544,0,18.444,0,69.847,0,178.059,0,178.09,0,178.097,0,486.781,0,179.274,0,20.117,0,-119.717,0,0,0,0,0
